nomphoto,oiv,s,sq,n,fn,tn,ligne,colonne,exp,sheet
Exp17DM02-Inoc2-P15,5.0,1.0,5.0,,,,a,4,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P15,3.0,1.0,3.0,,,,b,4,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P15,3.0,1.0,3.0,,,,c,4,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P16,5.0,1.0,5.0,,,,a,1,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P16,5.0,1.0,5.0,,,,b,1,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P16,3.0,1.0,5.0,,,,c,1,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P16,7.0,1.0,9.0,,,,a,2,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P16,7.0,1.0,9.0,,,,b,2,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P16,7.0,1.0,9.0,,,,c,2,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P16,9.0,0.0,,1.0,9.0,9.0,a,3,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P16,7.0,1.0,9.0,1.0,9.0,9.0,b,3,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P16,7.0,1.0,9.0,1.0,9.0,9.0,c,3,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P17,9.0,0.0,,0.0,,,a,1,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P17,9.0,0.0,,0.0,,,b,1,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P17,7.0,1.0,9.0,0.0,,,c,1,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P17,5.0,1.0,5.0,,,,a,2,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P17,5.0,1.0,5.0,,,,b,2,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P17,5.0,1.0,5.0,,,,c,2,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P17,7.0,1.0,7.0,1.0,5.0,7.0,a,4,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P17,7.0,1.0,7.0,1.0,5.0,7.0,b,4,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P17,7.0,1.0,7.0,1.0,5.0,7.0,c,4,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P18,5.0,1.0,7.0,,,,a,1,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P18,7.0,1.0,7.0,,,,b,1,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P18,5.0,1.0,7.0,,,,c,1,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P18,7.0,1.0,7.0,1.0,5.0,3.0,a,2,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P18,7.0,1.0,7.0,1.0,5.0,3.0,b,2,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P18,7.0,1.0,7.0,1.0,5.0,3.0,c,2,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P18,7.0,1.0,7.0,1.0,7.0,7.0,a,3,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P18,7.0,1.0,7.0,1.0,7.0,7.0,b,3,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P18,7.0,1.0,7.0,1.0,7.0,7.0,c,3,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P18,5.0,1.0,5.0,,,,a,4,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P18,5.0,1.0,5.0,,,,b,4,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P18,5.0,1.0,5.0,,,,c,4,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P19,9.0,0.0,,1.0,9.0,7.0,a,1,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P19,9.0,0.0,,1.0,9.0,7.0,b,1,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P19,9.0,0.0,,1.0,9.0,7.0,c,1,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P19,7.0,1.0,9.0,,,,a,2,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P19,7.0,1.0,9.0,1.0,7.0,7.0,b,2,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P19,7.0,1.0,9.0,1.0,7.0,7.0,c,2,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P19,3.0,1.0,3.0,,,,a,3,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P19,3.0,1.0,3.0,,,,b,3,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P19,3.0,1.0,3.0,,,,c,3,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P19,3.0,1.0,5.0,,,,a,4,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P19,3.0,1.0,3.0,,,,b,4,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P19,3.0,1.0,5.0,,,,c,4,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P20,3.0,1.0,5.0,,,,a,1,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P20,3.0,1.0,5.0,,,,b,1,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P20,3.0,1.0,5.0,,,,c,1,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P20,7.0,1.0,9.0,,,,a,2,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P20,7.0,1.0,9.0,,,,b,2,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P20,7.0,1.0,9.0,,,,c,2,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P20,9.0,0.0,,0.0,,,a,3,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P20,7.0,1.0,9.0,1.0,9.0,5.0,b,3,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P20,7.0,1.0,9.0,1.0,9.0,5.0,c,3,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P20,7.0,1.0,5.0,1.0,5.0,5.0,a,4,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P20,7.0,1.0,5.0,1.0,5.0,5.0,b,4,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P20,7.0,1.0,5.0,1.0,5.0,5.0,c,4,Exp17DM02_inoc2_saisie,fichier total
Exp17DM02-Inoc2-P21,9.0,0.0,,1.0,7.0,7.0,a,1,Exp17DM02_inoc2_saisie,fichier total
